rating_id,user_id,place_id,rating_place,rating_food,rating_service,user_personal_traits,user_personality,user_preferences,user_other_demographics,user_fav_cuisines,user_fav_payment_method
1076,1096,135086,1,0,2,"{birth_year: 1990, weight: 40, height: 1.2, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'hard-worker', fav_color: 'black', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'family', transport: 'public'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1077,1096,135055,2,2,2,"{birth_year: 1990, weight: 40, height: 1.2, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'hard-worker', fav_color: 'black', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'family', transport: 'public'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1078,1136,135074,1,1,2,"{birth_year: 1990, weight: 50, height: 1.6, marital_status: 'single'}","{interest: 'retro', type_of_worker: 'thrifty-protector', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: TRUE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1079,1096,135026,2,2,2,"{birth_year: 1990, weight: 40, height: 1.2, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'hard-worker', fav_color: 'black', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'family', transport: 'public'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1080,1136,132862,2,2,2,"{birth_year: 1990, weight: 50, height: 1.6, marital_status: 'single'}","{interest: 'retro', type_of_worker: 'thrifty-protector', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: TRUE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1081,1096,132955,2,2,2,"{birth_year: 1990, weight: 40, height: 1.2, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'hard-worker', fav_color: 'black', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'family', transport: 'public'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1082,1136,132921,2,2,2,"{birth_year: 1990, weight: 50, height: 1.6, marital_status: 'single'}","{interest: 'retro', type_of_worker: 'thrifty-protector', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: TRUE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1083,1136,135072,1,1,1,"{birth_year: 1990, weight: 50, height: 1.6, marital_status: 'single'}","{interest: 'retro', type_of_worker: 'thrifty-protector', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: TRUE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1084,1096,132723,1,2,1,"{birth_year: 1990, weight: 40, height: 1.2, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'hard-worker', fav_color: 'black', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'family', transport: 'public'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1085,1136,135055,2,2,2,"{birth_year: 1990, weight: 50, height: 1.6, marital_status: 'single'}","{interest: 'retro', type_of_worker: 'thrifty-protector', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: TRUE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1086,1136,135064,1,1,1,"{birth_year: 1990, weight: 50, height: 1.6, marital_status: 'single'}","{interest: 'retro', type_of_worker: 'thrifty-protector', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: TRUE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1087,1096,132958,1,2,2,"{birth_year: 1990, weight: 40, height: 1.2, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'hard-worker', fav_color: 'black', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'family', transport: 'public'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1088,1096,135075,1,2,1,"{birth_year: 1990, weight: 40, height: 1.2, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'hard-worker', fav_color: 'black', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'family', transport: 'public'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1089,1136,132958,2,2,2,"{birth_year: 1990, weight: 50, height: 1.6, marital_status: 'single'}","{interest: 'retro', type_of_worker: 'thrifty-protector', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: TRUE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1090,1136,135048,1,2,2,"{birth_year: 1990, weight: 50, height: 1.6, marital_status: 'single'}","{interest: 'retro', type_of_worker: 'thrifty-protector', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: TRUE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1091,1136,135046,2,2,2,"{birth_year: 1990, weight: 50, height: 1.6, marital_status: 'single'}","{interest: 'retro', type_of_worker: 'thrifty-protector', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: TRUE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1092,1136,135028,2,2,2,"{birth_year: 1990, weight: 50, height: 1.6, marital_status: 'single'}","{interest: 'retro', type_of_worker: 'thrifty-protector', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: TRUE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1093,1097,135086,2,0,1,"{birth_year: 1990, weight: 58, height: 1.64, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'black', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'family', transport: 'public'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1094,1097,135053,2,2,2,"{birth_year: 1990, weight: 58, height: 1.64, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'black', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'family', transport: 'public'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1095,1097,132861,2,2,1,"{birth_year: 1990, weight: 58, height: 1.64, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'black', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'formal', ambience: 'family', transport: 'public'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1096,1058,135062,2,2,2,"{birth_year: 1991, weight: 74, height: 1.78, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'red', drink_level: 'abstemious'}","{budget: 'low', smoker: FALSE, dress_preference: 'formal', ambience: 'family', transport: 'public'}","{religion: 'Catholic', employment: 'student'}",{'Cuban'},{'cash'}
1097,1058,135055,2,2,2,"{birth_year: 1991, weight: 74, height: 1.78, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'red', drink_level: 'abstemious'}","{budget: 'low', smoker: FALSE, dress_preference: 'formal', ambience: 'family', transport: 'public'}","{religion: 'Catholic', employment: 'student'}",{'Cuban'},{'cash'}
1098,1010,135053,1,1,1,"{birth_year: 1987, weight: 40, height: 1.67, marital_status: 'married'}","{interest: 'technology', type_of_worker: 'hard-worker', fav_color: 'green', drink_level: 'social drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
1099,1010,135058,1,0,0,"{birth_year: 1987, weight: 40, height: 1.67, marital_status: 'married'}","{interest: 'technology', type_of_worker: 'hard-worker', fav_color: 'green', drink_level: 'social drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
1100,1010,135079,0,0,0,"{birth_year: 1987, weight: 40, height: 1.67, marital_status: 'married'}","{interest: 'technology', type_of_worker: 'hard-worker', fav_color: 'green', drink_level: 'social drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
1101,1003,135059,2,2,2,"{birth_year: 1989, weight: 60, height: 1.69, marital_status: 'single'}","{interest: 'none', type_of_worker: 'hard-worker', fav_color: 'blue', drink_level: 'social drinker'}","{budget: 'low', smoker: FALSE, dress_preference: 'formal', ambience: 'family', transport: 'public'}","{religion: 'Catholic', employment: 'student'}",{'Mexican'},{'cash'}
1102,1010,135064,0,2,0,"{birth_year: 1987, weight: 40, height: 1.67, marital_status: 'married'}","{interest: 'technology', type_of_worker: 'hard-worker', fav_color: 'green', drink_level: 'social drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
1103,1010,135047,1,1,1,"{birth_year: 1987, weight: 40, height: 1.67, marital_status: 'married'}","{interest: 'technology', type_of_worker: 'hard-worker', fav_color: 'green', drink_level: 'social drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
1104,1010,135065,1,1,1,"{birth_year: 1987, weight: 40, height: 1.67, marital_status: 'married'}","{interest: 'technology', type_of_worker: 'hard-worker', fav_color: 'green', drink_level: 'social drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
1105,1102,132854,2,2,2,"{birth_year: 1989, weight: 90, height: 1.78, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'conformist', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'on foot'}","{religion: 'none', employment: 'student'}",{'Pizzeria'},{'cash'}
1106,1102,132858,2,2,0,"{birth_year: 1989, weight: 90, height: 1.78, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'conformist', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'on foot'}","{religion: 'none', employment: 'student'}",{'Pizzeria'},{'cash'}
1107,1010,135042,2,2,2,"{birth_year: 1987, weight: 40, height: 1.67, marital_status: 'married'}","{interest: 'technology', type_of_worker: 'hard-worker', fav_color: 'green', drink_level: 'social drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
1108,1102,132870,2,2,0,"{birth_year: 1989, weight: 90, height: 1.78, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'conformist', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'on foot'}","{religion: 'none', employment: 'student'}",{'Pizzeria'},{'cash'}
1109,1010,135076,1,2,2,"{birth_year: 1987, weight: 40, height: 1.67, marital_status: 'married'}","{interest: 'technology', type_of_worker: 'hard-worker', fav_color: 'green', drink_level: 'social drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'car owner'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
1110,1102,132847,2,2,0,"{birth_year: 1989, weight: 90, height: 1.78, marital_status: 'single'}","{interest: 'eco-friendly', type_of_worker: 'conformist', fav_color: 'black', drink_level: 'social drinker'}","{budget: 'low', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'on foot'}","{religion: 'none', employment: 'student'}",{'Pizzeria'},{'cash'}
1111,1013,132951,2,2,2,"{birth_year: 1982, weight: 80, height: 1.75, marital_status: 'widow'}","{interest: 'retro', type_of_worker: 'thrifty-protector', fav_color: 'blue', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'public'}","{religion: 'none', employment: 'professional'}",{'Japanese'},"{'MasterCard-Eurocard', 'cash'}"
1112,1013,135060,1,1,0,"{birth_year: 1982, weight: 80, height: 1.75, marital_status: 'widow'}","{interest: 'retro', type_of_worker: 'thrifty-protector', fav_color: 'blue', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'friends', transport: 'public'}","{religion: 'none', employment: 'professional'}",{'Japanese'},"{'MasterCard-Eurocard', 'cash'}"
1113,1028,132732,1,1,1,"{birth_year: 1989, weight: 77, height: 1.63, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'blue', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'family', transport: 'public'}","{religion: 'Christian', employment: 'student'}",{'Mexican'},{'cash'}
1114,1028,132733,1,1,1,"{birth_year: 1989, weight: 77, height: 1.63, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'blue', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'family', transport: 'public'}","{religion: 'Christian', employment: 'student'}",{'Mexican'},{'cash'}
1115,1028,135104,0,1,0,"{birth_year: 1989, weight: 77, height: 1.63, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'blue', drink_level: 'abstemious'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'family', transport: 'public'}","{religion: 'Christian', employment: 'student'}",{'Mexican'},{'cash'}
1116,1050,132732,0,1,1,"{birth_year: 1989, weight: 73, height: 1.71, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'green', drink_level: 'social drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'family', transport: 'car owner'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
1117,1050,132609,0,0,0,"{birth_year: 1989, weight: 73, height: 1.71, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'green', drink_level: 'social drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'family', transport: 'car owner'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
1118,1050,132608,0,0,0,"{birth_year: 1989, weight: 73, height: 1.71, marital_status: 'single'}","{interest: 'variety', type_of_worker: 'hard-worker', fav_color: 'green', drink_level: 'social drinker'}","{budget: 'medium', smoker: FALSE, dress_preference: 'no preference', ambience: 'family', transport: 'car owner'}","{religion: 'none', employment: 'student'}",{'Mexican'},{'cash'}
