rating_id,user_id,place_id,rating_place,rating_food,rating_service,place_name,place_address,place_features,parking_arrangements,accepted_payment_modes,cuisines
1073,1096,135025,2,2,2,El Rincon de San Francisco,"{street: '1a. de Lozada 1', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Mexican'}
1074,1096,135072,1,2,1,Sushi Itto,"{street: 'Venustiano Carranza 1809 C Polanco', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Japanese'}
1075,1096,135064,1,1,0,Restaurante El Chivero S.A. de C.V.,"{street: 'Angel Veral 328 Altamira', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
1076,1096,135086,1,0,2,Mcdonalds Parque Tangamanga,"{street: 'Lateral Salvador Nava Martinez 3145', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Burgers', ' Fast_Food'}"
1077,1096,135055,2,2,2,la Cochinita Pibil Restaurante Yucateco,"{street: 'Venustiano Carranza 2175 Jardin', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Mexican'}
1078,1136,135074,1,1,2,Restaurante la Parroquia Potosina,"{street: 'Venustiano Carranza 303 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",public,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{'Contemporary'}
1079,1096,135026,2,2,2,la Cantina,"{street: 'Capitan Caldera No. 420 Tequisqueapan', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},"{'Bar', ' Bar_Pub_Brewery'}"
1080,1136,132862,2,2,2,La Posada del Virrey,"{street: 'Av. V. Carranza', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'casual', accessibility: 'completely', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",valet parking,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express', ' bank_debit_cards'}",{'International'}
1081,1096,132955,2,2,2,emilianos,"{street: 'venustiano carranza', city: 'san luis potos', state: 'mexico', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 't', area: 'closed', other_services: 'variety'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' bank_debit_cards', ' Carte_Blanche'}",{'Bar_Pub_Brewery'}
1082,1136,132921,2,2,2,crudalia,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'casual', accessibility: 'completely', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{'Bar'}
1083,1136,135072,1,1,1,Sushi Itto,"{street: 'Venustiano Carranza 1809 C Polanco', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Japanese'}
1084,1096,132723,1,2,1,Gordas de morales,"{street: , city: , state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'section', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",public,"{'cash', ' VISA'}",{'Mexican'}
1085,1136,135055,2,2,2,la Cochinita Pibil Restaurante Yucateco,"{street: 'Venustiano Carranza 2175 Jardin', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Mexican'}
1086,1136,135064,1,1,1,Restaurante El Chivero S.A. de C.V.,"{street: 'Angel Veral 328 Altamira', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
1087,1096,132958,1,2,2,tacos los volcanes,"{street: 'avenida hivno nacional', city: 'san luis potosi', state: 'san luis potos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 't', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express', ' bank_debit_cards'}",{'American'}
1088,1096,135075,1,2,1,Mariscos El Pescador,"{street: 'Himno Nacional 2104 Tangamanga', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Seafood'}
1089,1136,132958,2,2,2,tacos los volcanes,"{street: 'avenida hivno nacional', city: 'san luis potosi', state: 'san luis potos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 't', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express', ' bank_debit_cards'}",{'American'}
1090,1136,135048,1,2,2,Restaurante Bar Fu-hao,"{street: 'Jesus Goytortua 390 Tangamanga', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Bar'}
1091,1136,135046,2,2,2,Restaurante El Reyecito,"{street: 'Agricultura 595 del Valle', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{'Fast_Food'}
1092,1136,135028,2,2,2,La Virreina,"{street: 'Av. Carranza 830', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Mexican'}
1093,1097,135086,2,0,1,Mcdonalds Parque Tangamanga,"{street: 'Lateral Salvador Nava Martinez 3145', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Burgers', ' Fast_Food'}"
1094,1097,135053,2,2,2,La Fontana Pizza Restaurante and Cafe,"{street: 'Satelite 606 Satelite', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}","{'Cafeteria', ' Fast_Food', ' Pizzeria'}"
1095,1097,132861,2,2,1,Carls Jr,"{street: 'Av. V. Carranza', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express', ' bank_debit_cards'}",{'Burgers'}
1096,1058,135062,2,2,2,Restaurante El Cielo Potosino,"{street: 'Julian de Los Reyes 400 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{}
1097,1058,135055,2,2,2,la Cochinita Pibil Restaurante Yucateco,"{street: 'Venustiano Carranza 2175 Jardin', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Mexican'}
1098,1010,135053,1,1,1,La Fontana Pizza Restaurante and Cafe,"{street: 'Satelite 606 Satelite', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}","{'Cafeteria', ' Fast_Food', ' Pizzeria'}"
1099,1010,135058,1,0,0,Restaurante Tiberius,"{street: 'Munoz Sn Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",public,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{'Pizzeria'}
1100,1010,135079,0,0,0,Koye Sushi,"{street: 'Nereo Rodriguez Barragan 450 E Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' American_Express'}",{'Chinese'}
1101,1003,135059,2,2,2,Restaurant Bar Hacienda los Martinez,"{street: 'Santos Degollado 745 los Alamitos', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Bar'}
1102,1010,135064,0,2,0,Restaurante El Chivero S.A. de C.V.,"{street: 'Angel Veral 328 Altamira', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
1103,1010,135047,1,1,1,Restaurante Casa de las Flores,"{street: 'General Mariano Arista 1205 Barrio de Tequisquiap', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
1104,1010,135065,1,1,1,El angel Restaurante,"{street: 'Venustiano Carranza 1625 Jardin', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
1105,1102,132854,2,2,2,Sirlone,"{street: 'carr. mexico', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' bank_debit_cards'}",{'International'}
1106,1102,132858,2,2,0,Hamburguesas Valle Dorado,"{street: 'Av. Coral', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Burgers'}
1107,1010,135042,2,2,2,Restaurant Oriental Express,"{street: 'Tangamanga 7 Tangamanga', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Chinese'}
1108,1102,132870,2,2,0,Tortas y hamburguesas el gordo,"{street: 'Ricardo B. Anaya', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Burgers'}
1109,1010,135076,1,2,2,Restaurante Pueblo Bonito,"{street: 'Mexico 2015 Providencia', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
1110,1102,132847,2,2,0,don burguers,"{street: 'r.b. anaya esq. florencia', city: 'slp', state: 'slp', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{}
1111,1013,132951,2,2,2,VIPS,"{street: 'NICOLAS ZAPATA 300', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'casual', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'American'}
1112,1013,135060,1,1,0,Restaurante Marisco Sam,"{street: 'Ignacio Allende 785 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Seafood'}
1113,1028,132732,1,1,1,Taqueria EL amigo,"{street: 'Calle Mezquite Fracc Framboyanes', city: 'Cd Victoria', state: 'Tamaulipas', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'casual', accessibility: 'completely', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{'Mexican'}
1114,1028,132733,1,1,1,Little Cesarz,"{street: , city: 'Ciudad Victoria', state: 'Tamaulipas', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' bank_debit_cards'}",{'Pizzeria'}
1115,1028,135104,0,1,0,vips,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 't', area: 'closed', other_services: 'variety'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{'Mexican'}
1116,1050,132732,0,1,1,Taqueria EL amigo,"{street: 'Calle Mezquite Fracc Framboyanes', city: 'Cd Victoria', state: 'Tamaulipas', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'casual', accessibility: 'completely', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{'Mexican'}
1117,1050,132609,0,0,0,Pollo_Frito_Buenos_Aires,"{street: 'tampico', city: 'victoria', state: 'Tamaulipas', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 't', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Fast_Food'}
1118,1050,132608,0,0,0,Hamburguesas La perica,"{street: 'cd. mier', city: 'victoria', state: 'Tamaulipas', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'permitted', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 't', area: 'open', other_services: 'none'}",public,{'cash'},{'Mexican'}
